epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,970.382,1.30514,1.21338,0.67506,0.68247,0.35893,0.40906,0.22807,1.52593,1.60329,0.93772,0.00825318,0.00825318,0.00825318
68,984.236,1.29827,1.21484,0.67442,0.48387,0.43545,0.40052,0.22209,1.55081,1.59531,0.94215,0.00821823,0.00821823,0.00821823
69,998.04,1.30018,1.21336,0.67412,0.49954,0.42566,0.39165,0.22206,1.55975,1.65935,0.94658,0.00818327,0.00818327,0.00818327
70,1012.51,1.28455,1.19224,0.6668,0.66255,0.35833,0.41941,0.2303,1.53683,1.59811,0.93639,0.00814832,0.00814832,0.00814832
71,1027.45,1.28257,1.18494,0.66468,0.61409,0.37262,0.40919,0.22924,1.5148,1.55426,0.92937,0.00811337,0.00811337,0.00811337
72,1042.36,1.2729,1.1736,0.66322,0.59979,0.35725,0.39369,0.22235,1.54957,1.60111,0.94968,0.00807842,0.00807842,0.00807842
73,1057.57,1.2761,1.18534,0.6637,0.61526,0.35476,0.41616,0.23541,1.52965,1.54397,0.93251,0.00804347,0.00804347,0.00804347
74,1072.29,1.28505,1.19377,0.67144,0.48434,0.43452,0.40074,0.21763,1.59101,1.66612,0.9572,0.00800852,0.00800852,0.00800852
75,1087.07,1.27578,1.18628,0.66729,0.54484,0.43833,0.41307,0.23869,1.52854,1.63711,0.93498,0.00797356,0.00797356,0.00797356
76,1101.88,1.28329,1.19015,0.66846,0.54116,0.36198,0.34799,0.18553,1.58803,1.84269,0.95205,0.00793861,0.00793861,0.00793861
77,1116.99,1.2583,1.16078,0.65507,0.63831,0.40217,0.42842,0.23596,1.53229,1.55622,0.94931,0.00790366,0.00790366,0.00790366
78,1131.71,1.27807,1.18389,0.66701,0.55092,0.43624,0.40863,0.23168,1.56332,1.60119,0.95225,0.00786871,0.00786871,0.00786871
79,1146.86,1.26493,1.17261,0.66189,0.52982,0.39693,0.42304,0.23698,1.54358,1.59405,0.93959,0.00783376,0.00783376,0.00783376
80,1161.96,1.28865,1.19074,0.6713,0.47687,0.4581,0.4288,0.24126,1.51997,1.5739,0.93207,0.0077988,0.0077988,0.0077988
81,1176.83,1.27068,1.17839,0.66634,0.51587,0.42485,0.40869,0.2149,1.54648,1.70589,0.94606,0.00776385,0.00776385,0.00776385
82,1191.64,1.27918,1.19388,0.66991,0.66779,0.36636,0.41092,0.22968,1.48518,1.55492,0.91445,0.0077289,0.0077289,0.0077289
83,1206.32,1.27387,1.19087,0.66931,0.66713,0.38808,0.42172,0.2346,1.53041,1.55935,0.93807,0.00769395,0.00769395,0.00769395
84,1221.12,1.2741,1.16005,0.66275,0.53383,0.42556,0.40752,0.23373,1.57183,1.56855,0.94751,0.007659,0.007659,0.007659
85,1235.69,1.25695,1.16634,0.6588,0.64514,0.40128,0.4235,0.24138,1.52466,1.55541,0.9441,0.00762405,0.00762405,0.00762405
86,1249.55,1.26559,1.16333,0.66075,0.63225,0.38487,0.43168,0.24878,1.49151,1.50132,0.9231,0.00758909,0.00758909,0.00758909
87,1263.35,1.26005,1.16177,0.66096,0.4875,0.41326,0.41154,0.23139,1.51603,1.55462,0.93025,0.00755414,0.00755414,0.00755414
88,1277.13,1.25571,1.16881,0.65647,0.5181,0.39321,0.4282,0.24733,1.49187,1.51179,0.91794,0.00751919,0.00751919,0.00751919
89,1290.97,1.24388,1.13953,0.65401,0.56699,0.43332,0.437,0.24349,1.51929,1.50816,0.93501,0.00748424,0.00748424,0.00748424
90,1304.9,1.26052,1.15376,0.6631,0.6466,0.38341,0.42386,0.24214,1.52558,1.49186,0.93342,0.00744929,0.00744929,0.00744929
91,1318.7,1.26102,1.16026,0.66098,0.56926,0.38821,0.41734,0.23397,1.51548,1.58774,0.93038,0.00741433,0.00741433,0.00741433
92,1332.52,1.24769,1.16044,0.65753,0.51038,0.42425,0.41478,0.24196,1.52033,1.62474,0.9276,0.00737938,0.00737938,0.00737938
93,1346.42,1.2531,1.16223,0.65714,0.56984,0.37664,0.43455,0.23783,1.58424,1.58333,0.9599,0.00734443,0.00734443,0.00734443
94,1360.28,1.2607,1.14847,0.6606,0.56791,0.47018,0.45544,0.25895,1.47349,1.50214,0.91824,0.00730948,0.00730948,0.00730948
95,1374.08,1.26436,1.15912,0.66019,0.68877,0.38874,0.43294,0.24762,1.52703,1.52809,0.93434,0.00727453,0.00727453,0.00727453
96,1387.88,1.24874,1.1363,0.65559,0.63421,0.37568,0.40649,0.23737,1.47992,1.50028,0.91672,0.00723958,0.00723958,0.00723958
97,1401.83,1.24272,1.12765,0.65227,0.56273,0.38966,0.42575,0.24067,1.4992,1.56309,0.9288,0.00720462,0.00720462,0.00720462
98,1415.65,1.23777,1.12941,0.65423,0.62444,0.39155,0.41595,0.2398,1.54608,1.67401,0.94679,0.00716967,0.00716967,0.00716967
99,1429.4,1.24374,1.14214,0.65882,0.50012,0.46614,0.43858,0.24098,1.50955,1.52737,0.93149,0.00713472,0.00713472,0.00713472
100,1443.15,1.25924,1.1431,0.66169,0.54886,0.44612,0.42644,0.24413,1.48716,1.51599,0.92544,0.00709977,0.00709977,0.00709977
101,1456.96,1.25084,1.16408,0.66045,0.48854,0.45835,0.40612,0.22642,1.53105,1.59597,0.94091,0.00706482,0.00706482,0.00706482
102,1470.73,1.24224,1.13558,0.65368,0.51575,0.44568,0.43137,0.24471,1.52706,1.53697,0.93937,0.00702986,0.00702986,0.00702986
103,1484.5,1.23345,1.11091,0.64966,0.57191,0.42785,0.44212,0.25818,1.44988,1.56547,0.91646,0.00699491,0.00699491,0.00699491
104,1498.28,1.2269,1.09917,0.64382,0.55098,0.44256,0.42717,0.24492,1.47023,1.51919,0.91124,0.00695996,0.00695996,0.00695996
105,1512.12,1.23993,1.11814,0.65246,0.58927,0.48939,0.46499,0.26273,1.45936,1.50691,0.91423,0.00692501,0.00692501,0.00692501
106,1525.9,1.22084,1.11791,0.65038,0.5724,0.46106,0.44814,0.25537,1.53118,1.51502,0.94934,0.00689006,0.00689006,0.00689006
107,1539.72,1.23366,1.13776,0.65176,0.58943,0.44501,0.45749,0.25745,1.47219,1.46569,0.91874,0.0068551,0.0068551,0.0068551
108,1553.57,1.22766,1.11602,0.64562,0.54254,0.47535,0.44468,0.25168,1.53956,1.52507,0.95548,0.00682015,0.00682015,0.00682015
109,1567.45,1.22771,1.12946,0.64933,0.53317,0.45904,0.43546,0.24434,1.49479,1.4914,0.92263,0.0067852,0.0067852,0.0067852
110,1581.28,1.21811,1.10655,0.64668,0.68927,0.36869,0.42983,0.24877,1.47437,1.52073,0.91287,0.00675025,0.00675025,0.00675025
111,1595.17,1.228,1.12827,0.654,0.39432,0.46617,0.44562,0.25386,1.46327,1.45321,0.91068,0.0067153,0.0067153,0.0067153
112,1608.97,1.22115,1.12298,0.65274,0.52198,0.47621,0.44461,0.2561,1.46874,1.47494,0.90795,0.00668035,0.00668035,0.00668035
113,1622.8,1.24395,1.12495,0.65727,0.52495,0.46863,0.44865,0.25685,1.44378,1.49241,0.90657,0.00664539,0.00664539,0.00664539
114,1636.61,1.22825,1.1083,0.6505,0.53437,0.47845,0.46438,0.26613,1.48592,1.45809,0.92381,0.00661044,0.00661044,0.00661044
115,1650.48,1.22289,1.12044,0.64888,0.56678,0.45267,0.44746,0.2602,1.488,1.42753,0.92152,0.00657549,0.00657549,0.00657549
116,1664.11,1.22094,1.11284,0.64751,0.54768,0.46796,0.46624,0.27169,1.46568,1.47835,0.9127,0.00654054,0.00654054,0.00654054
117,1677.8,1.21757,1.0903,0.6465,0.69282,0.4148,0.46752,0.27195,1.44291,1.46579,0.90521,0.00650559,0.00650559,0.00650559
118,1691.43,1.22584,1.11308,0.64951,0.53538,0.48594,0.44571,0.25798,1.44543,1.49656,0.90429,0.00647063,0.00647063,0.00647063
119,1704.97,1.22407,1.09759,0.64762,0.5098,0.43065,0.40085,0.22649,1.51198,1.66549,0.92598,0.00643568,0.00643568,0.00643568
120,1718.62,1.2274,1.10625,0.64935,0.57394,0.42433,0.4589,0.26179,1.4576,1.42568,0.90929,0.00640073,0.00640073,0.00640073
121,1732.23,1.21086,1.08282,0.64301,0.65973,0.40512,0.45781,0.26159,1.44979,1.43026,0.9015,0.00636578,0.00636578,0.00636578
122,1745.79,1.21512,1.10963,0.64699,0.57221,0.45927,0.44722,0.25842,1.4616,1.44223,0.91246,0.00633083,0.00633083,0.00633083
123,1759.4,1.21665,1.08941,0.64575,0.42523,0.49638,0.45679,0.26435,1.43753,1.42978,0.89972,0.00629588,0.00629588,0.00629588
124,1772.98,1.22044,1.10512,0.64685,0.45155,0.50824,0.47952,0.2666,1.45595,1.4033,0.90172,0.00626092,0.00626092,0.00626092
125,1786.58,1.21823,1.10664,0.6495,0.58438,0.47552,0.47046,0.27203,1.46544,1.41531,0.91178,0.00622597,0.00622597,0.00622597
126,1800.14,1.21036,1.07893,0.64302,0.59906,0.47809,0.46016,0.26418,1.44873,1.45677,0.90711,0.00619102,0.00619102,0.00619102
127,1813.7,1.21767,1.10112,0.64751,0.55702,0.46111,0.46004,0.26297,1.49228,1.48346,0.92546,0.00615607,0.00615607,0.00615607
128,1827.18,1.20707,1.09191,0.64532,0.50002,0.5123,0.48659,0.27853,1.46292,1.41436,0.90915,0.00612112,0.00612112,0.00612112
129,1840.78,1.20915,1.08546,0.64402,0.699,0.38537,0.45468,0.26146,1.45482,1.43773,0.90362,0.00608616,0.00608616,0.00608616
130,1854.4,1.22195,1.09617,0.64709,0.53836,0.47602,0.46341,0.26703,1.44614,1.42712,0.90369,0.00605121,0.00605121,0.00605121
131,1867.83,1.21525,1.09799,0.6495,0.41418,0.51004,0.47079,0.27269,1.41563,1.40102,0.89112,0.00601626,0.00601626,0.00601626
132,1881.38,1.20272,1.06311,0.6407,0.74254,0.40949,0.47982,0.28403,1.46903,1.41539,0.91438,0.00598131,0.00598131,0.00598131
133,1894.96,1.21459,1.10833,0.65149,0.73027,0.39525,0.4805,0.28607,1.44559,1.46229,0.91782,0.00594636,0.00594636,0.00594636
134,1908.54,1.20215,1.07497,0.63962,0.44057,0.52013,0.47872,0.27979,1.4444,1.3849,0.90243,0.00591141,0.00591141,0.00591141
135,1922.14,1.19938,1.06149,0.64036,0.44685,0.51239,0.48942,0.27866,1.43653,1.41309,0.90399,0.00587645,0.00587645,0.00587645
136,1935.75,1.20904,1.081,0.64615,0.55768,0.5033,0.48148,0.27301,1.441,1.4076,0.90366,0.0058415,0.0058415,0.0058415
137,1949.43,1.20043,1.0791,0.6429,0.47896,0.49375,0.47891,0.27495,1.4456,1.44508,0.90397,0.00580655,0.00580655,0.00580655
138,1962.98,1.19455,1.08572,0.64203,0.43076,0.51532,0.47025,0.27029,1.43991,1.4026,0.8975,0.0057716,0.0057716,0.0057716
139,1976.56,1.20295,1.06842,0.6407,0.45616,0.49704,0.48052,0.28031,1.44736,1.39597,0.905,0.00573665,0.00573665,0.00573665
140,1990.09,1.19467,1.06118,0.63767,0.43456,0.49312,0.47528,0.28258,1.41484,1.41206,0.88809,0.00570169,0.00570169,0.00570169
141,2003.7,1.17821,1.05911,0.63664,0.40526,0.5235,0.47814,0.27816,1.43337,1.4065,0.90113,0.00566674,0.00566674,0.00566674
142,2017.32,1.19766,1.05631,0.63871,0.41923,0.51214,0.48642,0.27873,1.44027,1.38677,0.9037,0.00563179,0.00563179,0.00563179
143,2030.81,1.18301,1.04722,0.63416,0.58697,0.50657,0.49398,0.28122,1.43534,1.39718,0.90156,0.00559684,0.00559684,0.00559684
144,2044.3,1.19391,1.06986,0.64124,0.45693,0.5081,0.48398,0.28329,1.44016,1.43563,0.90405,0.00556189,0.00556189,0.00556189
145,2057.97,1.19807,1.07802,0.64186,0.57895,0.48789,0.48239,0.27528,1.46655,1.39136,0.91358,0.00552694,0.00552694,0.00552694
