epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
98,1432.35,1.175,1.03169,0.61581,0.60299,0.51748,0.50749,0.29687,1.46768,1.43528,0.8428,0.00716967,0.00716967,0.00716967
99,1446.59,1.18605,1.04742,0.62216,0.64835,0.50273,0.50047,0.28545,1.51432,1.48087,0.8541,0.00713472,0.00713472,0.00713472
100,1460.62,1.18173,1.05016,0.6191,0.60781,0.51376,0.50358,0.29458,1.50124,1.41567,0.84646,0.00709977,0.00709977,0.00709977
101,1474.72,1.18502,1.02994,0.61638,0.60839,0.49691,0.48533,0.27042,1.54246,1.51891,0.86067,0.00706482,0.00706482,0.00706482
102,1489.77,1.17083,1.02299,0.61157,0.62684,0.51556,0.5049,0.28955,1.5255,1.53583,0.87484,0.00702986,0.00702986,0.00702986
103,1503.92,1.17626,1.03462,0.61768,0.7339,0.42207,0.49527,0.29467,1.48551,1.7708,0.86048,0.00699491,0.00699491,0.00699491
104,1518.18,1.17951,1.02739,0.61783,0.61997,0.49258,0.5177,0.29911,1.47042,1.38437,0.83148,0.00695996,0.00695996,0.00695996
105,1532.33,1.17768,1.03806,0.6167,0.62821,0.47523,0.50705,0.27805,1.48594,1.47147,0.83946,0.00692501,0.00692501,0.00692501
106,1547.26,1.17476,1.02342,0.61728,0.67072,0.49878,0.49778,0.28842,1.52014,1.5035,0.85351,0.00689006,0.00689006,0.00689006
107,1561.2,1.17716,1.02322,0.61812,0.66686,0.5083,0.52944,0.31609,1.4613,1.42699,0.83517,0.0068551,0.0068551,0.0068551
108,1575.23,1.16999,1.01396,0.61197,0.6193,0.49752,0.49922,0.28863,1.50144,1.49175,0.85963,0.00682015,0.00682015,0.00682015
109,1589.59,1.17632,1.04107,0.61807,0.62847,0.47274,0.46868,0.24304,1.62281,1.60013,0.9003,0.0067852,0.0067852,0.0067852
110,1603.7,1.17314,1.04069,0.61724,0.60135,0.49677,0.5,0.27923,1.48863,1.49547,0.838,0.00675025,0.00675025,0.00675025
111,1617.9,1.16258,1.02592,0.61473,0.64798,0.48372,0.51392,0.30075,1.45414,1.47515,0.83237,0.0067153,0.0067153,0.0067153
112,1631.89,1.16018,0.99638,0.61034,0.63212,0.52545,0.518,0.30596,1.43293,1.37582,0.82429,0.00668035,0.00668035,0.00668035
113,1646.6,1.16674,1.02165,0.61282,0.51932,0.54048,0.52619,0.30514,1.46308,1.47839,0.83397,0.00664539,0.00664539,0.00664539
114,1660.88,1.17194,1.02129,0.61782,0.66936,0.51148,0.52025,0.30414,1.467,1.52034,0.83746,0.00661044,0.00661044,0.00661044
115,1674.99,1.17519,1.03295,0.61883,0.6755,0.50009,0.52655,0.31073,1.43229,1.43493,0.8331,0.00657549,0.00657549,0.00657549
116,1688.95,1.15886,1.00325,0.61078,0.68616,0.51479,0.53564,0.312,1.46433,1.38691,0.84347,0.00654054,0.00654054,0.00654054
117,1703.42,1.16112,0.99542,0.61227,0.67262,0.50371,0.51529,0.30008,1.46606,1.40816,0.83635,0.00650559,0.00650559,0.00650559
118,1717.54,1.1624,0.98906,0.60894,0.62149,0.51609,0.51589,0.29845,1.48909,1.42923,0.84201,0.00647063,0.00647063,0.00647063
119,1731.54,1.1566,0.98681,0.60877,0.72307,0.4998,0.54024,0.31174,1.44209,1.49933,0.82336,0.00643568,0.00643568,0.00643568
120,1745.89,1.17363,1.01744,0.61503,0.6394,0.51667,0.5358,0.31905,1.44182,1.37434,0.81775,0.00640073,0.00640073,0.00640073
121,1760.44,1.15939,1.00267,0.61138,0.67309,0.50711,0.54275,0.32424,1.44725,1.34562,0.82347,0.00636578,0.00636578,0.00636578
122,1774.5,1.15373,1.01144,0.61177,0.68948,0.50781,0.53943,0.30987,1.46223,1.41566,0.8261,0.00633083,0.00633083,0.00633083
123,1788.68,1.17143,1.02234,0.61946,0.63957,0.53524,0.5421,0.32227,1.43965,1.36427,0.82789,0.00629588,0.00629588,0.00629588
124,1803.83,1.14658,0.99265,0.60508,0.63258,0.52163,0.5331,0.31711,1.46848,1.33525,0.82522,0.00626092,0.00626092,0.00626092
125,1820.11,1.15002,0.98135,0.6052,0.61352,0.53384,0.53004,0.31276,1.45776,1.44427,0.82554,0.00622597,0.00622597,0.00622597
126,1835.46,1.15999,0.99524,0.6106,0.54415,0.52905,0.54055,0.31404,1.43817,1.34063,0.82139,0.00619102,0.00619102,0.00619102
127,1851.05,1.16011,1.00029,0.61529,0.63306,0.50625,0.53215,0.31462,1.44549,1.36145,0.81848,0.00615607,0.00615607,0.00615607
128,1866.74,1.16217,0.98994,0.61127,0.61232,0.52095,0.54144,0.31958,1.48292,1.3501,0.83399,0.00612112,0.00612112,0.00612112
129,1880.89,1.15409,0.97659,0.6073,0.6673,0.52357,0.56067,0.33062,1.43954,1.31506,0.82083,0.00608616,0.00608616,0.00608616
130,1894.82,1.15299,0.98965,0.60562,0.66129,0.51971,0.5543,0.32666,1.42909,1.37746,0.81537,0.00605121,0.00605121,0.00605121
131,1908.96,1.14294,0.97691,0.60514,0.64364,0.53004,0.54402,0.31429,1.43674,1.39984,0.81825,0.00601626,0.00601626,0.00601626
132,1925.09,1.1408,0.98468,0.60632,0.62231,0.53686,0.53346,0.31683,1.44972,1.35846,0.81955,0.00598131,0.00598131,0.00598131
133,1941.04,1.15591,0.99333,0.61174,0.67871,0.53248,0.55449,0.32244,1.42384,1.295,0.81447,0.00594636,0.00594636,0.00594636
134,1956.82,1.14767,0.98598,0.60861,0.67202,0.53054,0.5543,0.32589,1.40648,1.30423,0.81739,0.00591141,0.00591141,0.00591141
135,1972.39,1.14805,0.98471,0.60657,0.65978,0.53281,0.54991,0.32494,1.43452,1.38697,0.8279,0.00587645,0.00587645,0.00587645
136,1988.56,1.13733,0.96371,0.6016,0.6771,0.53958,0.5608,0.32466,1.42509,1.32728,0.81196,0.0058415,0.0058415,0.0058415
137,2003.87,1.1424,0.95312,0.60445,0.7096,0.51798,0.55551,0.32695,1.45409,1.34789,0.82878,0.00580655,0.00580655,0.00580655
138,2019.06,1.14704,0.96775,0.60678,0.54356,0.545,0.55894,0.33361,1.42867,1.29603,0.81118,0.0057716,0.0057716,0.0057716
139,2034.33,1.1371,0.94946,0.60045,0.66463,0.54541,0.5581,0.32476,1.45402,1.34674,0.81809,0.00573665,0.00573665,0.00573665
140,2050.32,1.12916,0.95185,0.60014,0.69969,0.51951,0.55032,0.32226,1.45259,1.32118,0.8231,0.00570169,0.00570169,0.00570169
141,2065.94,1.14655,0.97313,0.60955,0.67618,0.53432,0.55951,0.33357,1.45298,1.32734,0.82582,0.00566674,0.00566674,0.00566674
142,2081.23,1.13888,0.95618,0.60435,0.68985,0.52926,0.57105,0.33373,1.44905,1.32175,0.81875,0.00563179,0.00563179,0.00563179
143,2096.47,1.13065,0.96241,0.60407,0.68821,0.52373,0.56763,0.33081,1.4661,1.37656,0.83676,0.00559684,0.00559684,0.00559684
144,2112.2,1.1403,0.9734,0.60617,0.67357,0.51896,0.55906,0.32216,1.43565,1.37234,0.82554,0.00556189,0.00556189,0.00556189
145,2127.24,1.14579,0.96095,0.60665,0.5149,0.55817,0.56309,0.32661,1.43317,1.25697,0.82108,0.00552694,0.00552694,0.00552694
146,2142.46,1.12335,0.93886,0.60076,0.6615,0.55219,0.5678,0.33083,1.40946,1.27127,0.80622,0.00549198,0.00549198,0.00549198
147,2157.69,1.12223,0.93825,0.59798,0.67463,0.54965,0.56617,0.33474,1.4221,1.30818,0.81705,0.00545703,0.00545703,0.00545703
148,2173.43,1.12933,0.93988,0.60053,0.51186,0.57019,0.56333,0.32843,1.42352,1.28012,0.81864,0.00542208,0.00542208,0.00542208
149,2188.64,1.13327,0.93423,0.60345,0.69754,0.52261,0.55582,0.32875,1.41183,1.29367,0.81026,0.00538713,0.00538713,0.00538713
150,2204.3,1.13356,0.93674,0.59984,0.68425,0.54915,0.56163,0.33061,1.42077,1.27277,0.81397,0.00535218,0.00535218,0.00535218
151,2220.42,1.12678,0.95014,0.60228,0.59088,0.57439,0.57636,0.33722,1.39215,1.24177,0.80685,0.00531722,0.00531722,0.00531722
152,2235.95,1.12829,0.94396,0.6031,0.54264,0.58494,0.56566,0.33482,1.405,1.26424,0.80908,0.00528227,0.00528227,0.00528227
153,2251.2,1.12288,0.93843,0.60139,0.69418,0.5263,0.55781,0.32678,1.41322,1.32888,0.81002,0.00524732,0.00524732,0.00524732
154,2266.59,1.12762,0.93865,0.60172,0.51934,0.58579,0.57785,0.34294,1.40953,1.2599,0.80411,0.00521237,0.00521237,0.00521237
155,2282.29,1.12125,0.92759,0.60166,0.69499,0.5364,0.56627,0.3398,1.40726,1.25201,0.80555,0.00517742,0.00517742,0.00517742
156,2297.74,1.12533,0.95488,0.60211,0.71007,0.52998,0.57374,0.33833,1.4235,1.26917,0.81805,0.00514246,0.00514246,0.00514246
157,2313.12,1.12044,0.93555,0.59896,0.5491,0.56972,0.57066,0.33584,1.39759,1.2731,0.80494,0.00510751,0.00510751,0.00510751
158,2328.65,1.11963,0.9193,0.59839,0.6729,0.52023,0.55939,0.3353,1.42462,1.29638,0.82166,0.00507256,0.00507256,0.00507256
