epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
121,1836.24,1.35062,1.11909,1.22716,0.44493,0.51383,0.47388,0.27544,1.65349,1.37851,1.68832,0.00577474,0.00577474,0.00577474
122,1851.88,1.35522,1.12828,1.2218,0.44235,0.4746,0.44356,0.25673,1.6989,1.74214,1.72255,0.00574319,0.00574319,0.00574319
123,1867.52,1.34731,1.09725,1.20484,0.55779,0.50225,0.47393,0.26767,1.69549,1.43874,1.715,0.00571165,0.00571165,0.00571165
124,1882.77,1.34318,1.09833,1.20869,0.55097,0.42702,0.4326,0.25031,1.675,1.82739,1.731,0.00568011,0.00568011,0.00568011
125,1897.16,1.33465,1.10155,1.20883,0.73013,0.42887,0.46944,0.25847,1.64496,1.60401,1.71117,0.00564856,0.00564856,0.00564856
126,1911.61,1.32904,1.079,1.20671,0.53152,0.49438,0.49203,0.28278,1.61987,1.51078,1.69109,0.00561702,0.00561702,0.00561702
127,1926.02,1.33127,1.09076,1.20959,0.50641,0.54521,0.50263,0.2889,1.60235,1.40153,1.66413,0.00558547,0.00558547,0.00558547
128,1940.64,1.32844,1.09484,1.21019,0.58344,0.48894,0.49037,0.28328,1.62345,1.3588,1.67457,0.00555393,0.00555393,0.00555393
129,1955.17,1.33491,1.07242,1.20385,0.41607,0.51736,0.44499,0.25097,1.78157,1.75871,1.7585,0.00552239,0.00552239,0.00552239
130,1969.59,1.34226,1.08577,1.20461,0.50261,0.51526,0.49757,0.28417,1.58368,1.38876,1.64847,0.00549084,0.00549084,0.00549084
131,1984.11,1.31921,1.06907,1.20024,0.5293,0.5011,0.50702,0.29193,1.61682,1.38457,1.67094,0.0054593,0.0054593,0.0054593
132,1998.47,1.32043,1.07146,1.20201,0.62265,0.50126,0.50556,0.28415,1.64228,1.41122,1.71391,0.00542775,0.00542775,0.00542775
133,2012.94,1.32335,1.09155,1.20861,0.65353,0.46879,0.50789,0.29201,1.60392,1.33176,1.66799,0.00539621,0.00539621,0.00539621
134,2027.75,1.32191,1.08103,1.20153,0.52725,0.48233,0.48576,0.27394,1.63191,1.41124,1.67303,0.00536467,0.00536467,0.00536467
135,2042.46,1.33114,1.06207,1.19423,0.4355,0.50606,0.45536,0.26088,1.62547,1.43057,1.67126,0.00533312,0.00533312,0.00533312
136,2056.95,1.32331,1.073,1.20713,0.59418,0.50799,0.48111,0.27244,1.68652,1.36575,1.6992,0.00530158,0.00530158,0.00530158
137,2071.68,1.32465,1.07475,1.19912,0.63911,0.50921,0.49612,0.29495,1.61823,1.45076,1.65096,0.00527004,0.00527004,0.00527004
138,2086.23,1.32187,1.07798,1.19651,0.6525,0.47742,0.50104,0.29088,1.63086,1.4691,1.69036,0.00523849,0.00523849,0.00523849
139,2100.91,1.31875,1.08373,1.19067,0.44829,0.51193,0.47609,0.27599,1.62304,1.37339,1.68238,0.00520695,0.00520695,0.00520695
140,2115.93,1.31424,1.05756,1.19599,0.49802,0.54493,0.51117,0.29645,1.59749,1.31437,1.64653,0.0051754,0.0051754,0.0051754
141,2132.45,1.33134,1.06725,1.20698,0.54667,0.53296,0.5196,0.29929,1.57527,1.37586,1.63902,0.00514386,0.00514386,0.00514386
142,2148.09,1.31755,1.06714,1.19419,0.60869,0.50346,0.4999,0.29275,1.60188,1.34894,1.6391,0.00511232,0.00511232,0.00511232
143,2163.51,1.32777,1.09276,1.20612,0.58425,0.50323,0.4888,0.27665,1.6456,1.51118,1.67876,0.00508077,0.00508077,0.00508077
144,2179.14,1.33481,1.06928,1.2122,0.47426,0.53204,0.49426,0.27499,1.61002,1.47276,1.66039,0.00504923,0.00504923,0.00504923
